id,title,price,brand,subversion,version,subtype,cartype,year,distance,fuel,gear,color,gas,seller,address,web,webid,date
176,ขาย|มือสอง,"338,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Double-cab,Pickup,2015,"160,000",ดีเซล,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,ID line.  chaowattt (แตะเพื่อดูรถเพิ่มเติม),เมืองชลบุรี ชลบุรี,rodkaidee,"/product-367088335
",2023-10-28
177,ขาย|มือสอง,"379,000",Mazda,1.5 XD Sports High Connect,1.5 XD Sports High Connect,Sedan,Sedan,2017,"133,727",ดีเซล,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,Mam,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368480476
",2023-10-28
178,ขาย|มือหนึ่ง,"700,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2019,"75,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,Surarit,เมืองสงขลา สงขลา,rodkaidee,"/product-368625673
",2023-10-28
179,ขาย|มือสอง,"388,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2015,"120,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,Nuch,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368552500
",2023-10-28
180,ขาย|มือสอง,"1,280,000",Mazda,2.0,2.0,Convertible,Sedan,2008,"103,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,t-wheels tires,หนองหญ้าไซ สุพรรณบุรี,rodkaidee,"/product-368624809
",2023-10-28
181,ขาย|มือสอง,"697,000",Mazda,2.0 SP,2.0 SP,Hatchback,Sedan,2018,"120,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,myrodbaan,เมืองสุราษฎร์ธานี สุราษฎร์ธานี,rodkaidee,"/product-368622653
",2023-10-28
182,ขาย|มือสอง,"348,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2015,"162,220",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,เอคาร์ เน้นโทร 0958632424 ครับ,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368621518
",2023-10-28
183,ขาย|มือสอง,"379,000",Mazda,1.3 High,1.3 High,Hatchback,Sedan,2018,"28,234",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,NS Car Center รถมือสอง อ่อนนุช,ประเวศ กรุงเทพมหานคร,rodkaidee,"/product-364639817
",2023-10-28
184,ขาย|มือสอง,"444,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2017,"110,582",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,Lapusrada,บึงกุ่ม กรุงเทพมหานคร,rodkaidee,"/product-368567248
",2023-10-28
185,ขาย|มือสอง,"389,000",Mazda,1.3 High Plus,1.3 High Plus,Sedan,Sedan,2019,"26,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Nuttapong,ธนบุรี กรุงเทพมหานคร,rodkaidee,"/product-368331838
",2023-10-28
186,ขาย|มือสอง,"349,000",Mazda,1.3 Sports High,1.3 Sports High,Hatchback,Sedan,2017,"124,115",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,MY BEST CARS ชลบุรี,เมืองชลบุรี ชลบุรี,rodkaidee,"/product-368365079
",2023-10-28
187,ขาย|มือสอง,"175,000",Mazda,1.5 Elegance Maxx,1.5 Elegance Maxx,Sedan,Sedan,2012,"145,525",เบนซิน,เกียร์อัตโนมัติ,ฟ้า,ไม่ติดแก๊ส,กำพลรถบ้าน,สามพราน นครปฐม,rodkaidee,"/product-367928235
",2023-10-28
188,ขาย|มือสอง,"388,000",Mazda,2.0 S,2.0 S,SUV,Utility-car,2015,218,เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,84 CARCENTER,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368368174
",2023-10-28
189,ขาย|มือสอง,"219,000",Mazda,1.6 Spirit Sports,1.6 Spirit Sports,Hatchback,Sedan,2012,"120,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,ฤกษ์งามยามดี⭐️,จอมทอง กรุงเทพมหานคร,rodkaidee,"/product-368617750
",2023-10-28
190,ขาย|มือสอง,"100,000",Mazda,2.5 Hi-Racer,2.5 Hi-Racer,Smart-cab,Pickup,2009,"99,999",ดีเซล,เกียร์ธรรมดา,ฟ้า,ไม่ติดแก๊ส,คณาเศรษฐ์ จงสุขสันติกุล,วังทอง พิษณุโลก,rodkaidee,"/product-368615778
",2023-10-28
191,ขาย|มือสอง,"449,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Double-cab,Pickup,2020,"60,000",ดีเซล,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,ศูนย์รถยนต์ 54นิวัฒน์,ภาษีเจริญ กรุงเทพมหานคร,rodkaidee,"/product-368382346
",2023-10-28
192,ขาย|มือสอง,"459,000",Mazda,1.3 Sports,1.3 Sports,Hatchback,Sedan,2021,"14,248",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,SIT AUTO,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368355666
",2023-10-28
193,ขาย|มือสอง,"799,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2022,"66,050",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,SIT AUTO,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367900389
",2023-10-28
194,ขาย|มือสอง,"879,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2020,"34,147",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,SIT AUTO,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367929485
",2023-10-28
195,ขาย|มือสอง,"360,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Double-cab,Pickup,2012,"183,450",ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Jeeraporn wittayaphairot,เมืองบุรีรัมย์ บุรีรัมย์,rodkaidee,"/product-368612859
",2023-10-28
196,ขาย|มือสอง,"899,000",Mazda,2.0 SP,2.0 SP,Hatchback,Sedan,2022,"14,838",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,SIT AUTO,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367920019
",2023-10-28
197,ขาย|มือสอง,"199,000",Mazda,1.5 Groove,1.5 Groove,Hatchback,Sedan,2013,"89,000",เบนซิน,เกียร์อัตโนมัติ,ฟ้า,ไม่ติดแก๊ส,แหม่ม,สายไหม กรุงเทพมหานคร,rodkaidee,"/product-368612680
",2023-10-28
198,ขาย|มือสอง,"198,000",Mazda,1.5 Elegance Spirit,1.5 Elegance Spirit,Sedan,Sedan,2012,"89,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368420402
",2023-10-28
199,ขาย|มือสอง,"450,000",Mazda,2.0 S,2.0 S,Sedan,Sedan,2017,"37,819",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,sittideat kitporkha,จตุจักร กรุงเทพมหานคร,rodkaidee,"/product-368610899
",2023-10-28
200,ขาย|มือสอง,"399,000",Mazda,1.5 XD High Connect,1.5 XD High Connect,Sedan,Sedan,2018,"37,819",ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,kitsada goodcar,เมืองนนทบุรี นนทบุรี,rodkaidee,"/product-368610196
",2023-10-28
201,ขาย|มือสอง,"429,000",Mazda,1.3 C Sports,1.3 C Sports,Hatchback,Sedan,2021,"37,819",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,kitsada goodcar,เมืองนนทบุรี นนทบุรี,rodkaidee,"/product-368610106
",2023-10-28
202,ขาย|มือสอง,"279,000",Mazda,1.5 Elegance Limited Edition,1.5 Elegance Limited Edition,Sedan,Sedan,2013,"60,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,kitsada goodcar,เมืองนนทบุรี นนทบุรี,rodkaidee,"/product-368610046
",2023-10-28
203,ขาย|มือสอง,"188,000",Mazda,1.5 Spirit,1.5 Spirit,Sedan,Sedan,2010,"220,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,กิ่ง,สามโคก ปทุมธานี,rodkaidee,"/product-368241389
",2023-10-28
204,ขาย|มือสอง,"159,000",Mazda,1.5 Elegance Groove,1.5 Elegance Groove,Sedan,Sedan,2011,"220,000",เบนซิน,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368232051
",2023-10-28
205,ขาย|มือสอง,"399,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2016,"220,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368365978
",2023-10-28
206,ขาย|มือสอง,"299,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2015,"220,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368401103
",2023-10-28
207,ขาย|มือสอง,"179,000",Mazda,2.0 SP Sports,2.0 SP Sports,Hatchback,Sedan,2006,"220,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368274660
",2023-10-28
208,ขาย|มือสอง,"359,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Sedan,Sedan,2018,"80,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368251864
",2023-10-28
209,ขาย|มือหนึ่ง,"1,990,000",Mazda,1.8,1.8,Convertible,Sedan,2016,30,เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Akevit,ประเวศ กรุงเทพมหานคร,rodkaidee,"/product-368289872
",2023-10-28
210,ขาย|มือสอง,"478,000",Mazda,1.3 Skyactiv-G,1.3 Skyactiv-G,Sedan,Sedan,2022,"34,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,ตี๋ย์รถสวย,ธัญบุรี ปทุมธานี,rodkaidee,"/product-368556514
",2023-10-28
211,ขาย|มือสอง,"568,000",Mazda,2.0 C,2.0 C,SUV,Utility-car,2019,"37,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,ตี๋ย์รถสวย,ธัญบุรี ปทุมธานี,rodkaidee,"/product-368557650
",2023-10-28
212,ขาย|มือสอง,"428,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2020,"42,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,ตี๋ย์รถสวย,ธัญบุรี ปทุมธานี,rodkaidee,"/product-368558533
",2023-10-28
213,ขาย|มือสอง,"478,000",Mazda,1.3 Skyactiv-G,1.3 Skyactiv-G,Hatchback,Sedan,2022,"27,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,ตี๋ย์รถสวย,ธัญบุรี ปทุมธานี,rodkaidee,"/product-368558479
",2023-10-28
214,ขาย|มือสอง,"398,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2017,"186,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,ตี๋ย์รถสวย,ธัญบุรี ปทุมธานี,rodkaidee,"/product-368558381
",2023-10-28
215,ขาย|มือสอง,"465,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2017,"110,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,สุวิจักขณ์,เมืองเชียงราย เชียงราย,rodkaidee,"/product-368606447
",2023-10-28
216,ขาย|มือสอง,"379,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Smart-cab,Pickup,2019,"89,239",ดีเซล,เกียร์ธรรมดา,ดำ,ไม่ติดแก๊ส,แคนดี้ 🚘canusedcar,ดอยสะเก็ด เชียงใหม่,rodkaidee,"/product-368606052
",2023-10-28
217,ขาย|มือสอง,"198,000",Mazda,1.5 Sports Groove,1.5 Sports Groove,Hatchback,Sedan,2012,"89,239",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368401151
",2023-10-28
218,ขาย|มือสอง,"429,000",Mazda,2.0 S,2.0 S,Hatchback,Sedan,2015,"89,239",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,รถบ้านฝากขาย,บางบัวทอง นนทบุรี,rodkaidee,"/product-368258878
",2023-10-28
219,ขาย|มือสอง,"135,000",Mazda,2.0 R Sport,2.0 R Sport,Hatchback,Sedan,2006,"89,239",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,รถบ้าน ยูโด ยูสคาร์,บางเขน กรุงเทพมหานคร,rodkaidee,"/product-368605140
",2023-10-28
